Date,Open,High,Low,Close,Volume
2011-11-11,7.30053,7.35894,7.25186, 7.32, 27030000
2011-11-10,7.38947,7.44789,7.25317, 7.37, 42734000
2011-11-09, 7.4211,7.48918,7.33356, 7.46, 36185400
2011-11-08,   7.47,7.49918,7.25602, 7.47, 54172600
2011-11-07,7.56727,7.64508,7.44082, 7.47, 32302100
2011-11-04,7.69813,7.79545,7.57161, 7.63, 47288800
2011-11-03,7.68621,7.77378,7.54027, 7.55, 47224900
2011-11-02,7.41744,7.72894,7.40771, 7.69, 35907300
2011-11-01,7.69594,7.83215,7.49162, 7.55, 54507900
2011-10-31,7.63413,   7.78,7.43963, 7.78, 73422300
2011-10-28,7.54425,8.06018,7.54425,  7.7,102587600
2011-10-27,7.45027,7.52808, 7.4211, 7.46, 37262200
2011-10-26,7.19713,7.51808, 7.1874, 7.45,122013300
2011-10-25,6.96649,7.32649,6.92757,  7.2, 78513400
2011-10-24,6.79555,7.00974,6.75661,    7, 27588100
2011-10-21,6.85809,6.91646,6.75109, 6.79, 21248900
2011-10-20,6.84946,6.95648,6.71325, 6.83, 30381100
2011-10-19,6.97813,7.04625,6.90027, 6.91, 23673900
2011-10-18,7.10709, 7.1363,6.91238,    7, 31101400
2011-10-17,7.15946,7.25673,7.11082, 7.14, 28741600
2011-10-14,   7.15,7.18891,7.07218, 7.15, 19404300
2011-10-13,7.13109,7.31593, 7.1019, 7.17, 53500900
2011-10-12,6.80926,7.21782,6.76063, 7.14, 69849200
2011-10-11,6.93757,6.98622,6.76243, 6.85, 35826400
2011-10-10,7.03376,7.04349,6.79054, 6.81, 37660400
2011-09-30,6.95249,7.10807,6.94276, 7.04, 34769300
2011-09-29,6.86344,7.09709,6.69794, 6.99, 51024700
2011-09-28,7.02624,7.03597,6.81215, 6.89, 35139300
2011-09-27,7.00921,7.03841,6.91185, 6.98, 37687400
2011-09-26,7.13522,7.23256,6.85292, 6.96, 52372100
2011-09-23,7.18054,7.31676,7.08324,  7.2, 55885200
2011-09-22,7.59088,7.62981,7.24054, 7.26,104841800
2011-09-21,  7.514, 7.7184,7.46534, 7.66, 41128200
2011-09-20,7.56837,7.58782, 7.4419, 7.51, 29065200
2011-09-19,7.78406,7.80352,7.49216, 7.57, 60736700
2011-09-16,7.89836,  7.947,7.78164, 7.84, 36452700
2011-09-15,7.86027,7.92837,7.83109, 7.87, 24548500
2011-09-14,7.83082,7.87946,7.78218, 7.86, 22498000
2011-09-13,7.79164,7.88891,7.75273, 7.85, 25930800
2011-09-09,7.90864,7.97673,7.85027, 7.86, 36404200
2011-09-08,7.88973,7.92864,7.83136, 7.88, 17932100
2011-09-07,7.82217,7.94865,7.78325,  7.9, 39555300
2011-09-06,   7.78,7.82863,7.73138, 7.78, 27810700
2011-09-05,7.85863,7.88781,7.78082, 7.81, 30799500
2011-09-02,7.90919,7.93837,7.82163, 7.88, 30343600
2011-09-01,7.93946,7.96865,7.88108, 7.92, 16684400
2011-08-31,7.89108,7.94946,7.87162, 7.93, 21092600
2011-08-30,7.99784,8.05622,7.88108, 7.92, 32146600
2011-08-29, 8.0765,8.13488,7.88188, 7.95, 31155800
2011-08-26,8.15973,8.21808,8.08192, 8.15, 26580700
2011-08-25,7.97654,8.22945,7.91818, 8.21, 53283400
2011-08-24,8.02757,8.05676,7.93027, 7.94, 13823900
2011-08-23,7.90268,8.03893,7.88321,    8, 31215000
2011-08-22,7.89891,7.93782,7.83082, 7.86, 20272300
2011-08-19,7.81297,7.96865,7.81297, 7.92, 49271500
2011-08-18,7.99784,8.00757,7.86162, 7.92, 41963700
2011-08-17,8.13625,8.17518,7.93187,    8, 43862500
2011-08-16, 8.2078,8.26615,8.10083, 8.13, 39097100
2011-08-15,8.20189,8.31865, 8.1046, 8.27, 44401500
2011-08-12,8.29727,8.35563,8.18055,  8.2, 42457200
2011-08-11,8.14484, 8.4465,8.12538, 8.32, 76052200
2011-08-10,8.26836,8.34618,8.14191, 8.21, 82368100
2011-08-09,7.77822,8.22602,7.72954, 8.08, 94347800
2011-08-08,7.91782,8.03454,  7.733, 7.84, 52337500
2011-08-05,7.94054,8.04758,7.90161, 7.96, 30612800
2011-08-04,8.13868,8.16788,8.08026, 8.09, 13655000
2011-08-03,8.01303,8.13945,7.99358, 8.12, 35556700
2011-08-02, 8.0208,8.08894,7.91372, 8.05, 21326700
2011-08-01,7.93372,8.07973,7.89478, 8.07, 23429700
2011-07-29,7.88135,7.97865, 7.8327, 7.93, 24144000
2011-07-28,7.88027,7.92891,7.79271, 7.89, 29110200
2011-07-27,7.91027,7.98811,7.86162, 7.92, 29662000
2011-07-26,7.92161,7.99946,7.92161, 7.98, 25607000
2011-07-25,8.08541,8.12432,7.88108, 7.92, 47841200
2011-07-22,   8.19,8.25809,8.12191, 8.19, 19414000
2011-07-21,8.24781,8.27699,8.10192, 8.17, 29277000
2011-07-20,8.26919, 8.3081,8.19136, 8.24, 29611500
2011-07-19,8.05569,8.31837, 8.0265, 8.26, 84873200
2011-07-18,8.15917,8.15917, 8.0133, 8.13, 61829000
2011-07-15,8.17082,8.26809,8.05409,  8.2, 71540800
2011-07-14,8.38893,8.47652,8.28188, 8.35, 44030200
2011-07-13,8.26321,8.47733,8.24374, 8.38, 42668400
2011-07-12,8.42567, 8.4354,8.19216, 8.27, 62156400
2011-07-11,   8.51,8.53918,8.36411, 8.51, 42693900
2011-07-08,8.49245,8.65782,8.49245, 8.58, 50985200
2011-07-07,8.59808,8.73425,8.31602, 8.53, 84665000
2011-07-06,8.60918,8.63837,8.47299, 8.58, 60954000
2011-07-05,8.47353,8.77511,8.47353,  8.6,147053000
2011-07-04,8.48945,8.72284,8.44083, 8.47, 83262900
2011-07-01,8.20662,8.57656,8.17742, 8.45,127799800
2011-06-30,8.06436,8.28809, 7.9768, 8.22, 87349400
2011-06-29,8.04053,8.09894,8.01133, 8.06, 32083000
2011-06-28,8.08026,8.12894,7.93424, 8.09, 48384800
2011-06-27,8.16735,8.23549,7.97265, 8.07, 60463500
2011-06-24,8.02357,8.26671,8.00412, 8.15, 75751200
2011-06-23,8.00133,8.08894,7.93319, 8.05, 37954800
2011-06-22,8.06813,8.13625,7.90268,    8, 36582600
2011-06-21,7.94293,8.15707,7.94293, 8.05, 68590500
2011-06-20,7.85296,8.00866,7.84323, 7.96, 52719500
2011-06-17,7.77164,7.98563,7.76191, 7.83, 45693200
2011-06-16, 7.7311, 7.8867, 7.7311, 7.77, 32628900
2011-06-15,7.92782,  7.957,7.78191, 7.85, 43073200
2011-06-14,7.68727,8.16408,7.68727, 7.95, 91098700
2011-06-13,7.73867,7.73867,7.62186, 7.69, 24327900
2011-06-10,7.73138,7.87725,7.73138, 7.78, 41250600
2011-06-09,7.85548,7.86522,   7.69, 7.69, 30367700
2011-06-08,7.61733,7.91891,7.59788, 7.88, 75584100
2011-06-07,7.56108,7.62919,7.53188,  7.6, 20456700
2011-06-03,7.51189,7.63838,7.49243, 7.58, 28759000
2011-06-02,7.52946,7.64619,7.43218, 7.51, 37879900
2011-06-01,   7.61,7.62946,7.52242, 7.61, 33041400
2011-05-31,7.62027,7.67866,7.40616, 7.63, 37074500
2011-05-30,7.66785,7.68731,7.54135, 7.59, 28315700
2011-05-27,7.65106,7.72894,7.60239, 7.69, 34412900
2011-05-26, 7.6481,7.68658,7.58076,  7.6, 30353000
2011-05-25,7.70466, 7.7239,7.55076, 7.57, 47083900
2011-05-24,   7.72, 7.7873,7.67193, 7.72, 40881500
2011-05-23,7.89305,7.95073,7.68154, 7.72, 50020200
2011-05-20, 7.9685,7.99737,7.90113, 7.93, 23770800
2011-05-19,8.09437,8.13287,7.93075, 7.95, 41213800
2011-05-18,8.08038,8.12848, 8.0419, 8.09, 24012300
2011-05-17,8.01267,8.13771,8.00305, 8.08, 35009500
2011-05-16,7.94421,8.11732,7.93459, 8.05, 57176800
2011-05-13,7.97077,7.99961,7.86501, 7.99, 50544400
2011-05-12,7.95887,8.01661,7.90113, 7.93, 32243200
2011-05-11,7.97961,8.06614,7.89309, 7.97, 61464400
2011-05-10,8.00962,8.01923,7.93269,    8, 29455900
2011-05-09,   7.99,8.08615,7.95154, 7.99, 31359000
2011-05-06,7.99923,8.06653,7.93193, 7.98, 39703200
2011-05-05,7.98192,8.07808,7.92422, 8.03, 41104800
2011-05-04,8.09654,8.16385,7.99077, 8.01, 42673600
2011-05-03,8.15113,8.18962,8.00678, 8.18, 48664200
2011-04-29,8.00604,8.18887,7.99642, 8.16, 38242600
2011-04-28,8.09576,8.12461,7.98039, 7.99, 40126800
2011-04-27,8.25314,8.27238,8.00305, 8.08, 51195300
2011-04-26,8.18154,8.25846,8.14309, 8.22, 42437300
2011-04-25,8.19038,8.25775,8.17113,  8.2, 40152100
2011-04-22,8.29691,8.31614,8.19116, 8.22, 42621800
2011-04-21,8.32114,   8.35,8.24418, 8.35, 59751900
2011-04-20,8.41541,8.48273,8.24229,  8.3, 81138600
2011-04-19,8.55587,8.55587,8.43075, 8.45, 41070800
2011-04-18,8.52379,8.64886,8.46607, 8.62, 69844800
2011-04-15, 8.4542,8.60809,8.37726, 8.56, 53992400
2011-04-14, 8.5855,8.60475,8.44112, 8.47, 57430200
2011-04-13,8.48419,8.61886,8.35914, 8.59, 56779300
2011-04-12,8.48115,8.61577,8.42346, 8.51, 66309600
2011-04-11,8.77805,8.83574,8.47039, 8.48, 83328000
2011-04-07,8.59803,8.92503,8.56918,  8.8,128453200
2011-04-06,8.44609, 8.6481,8.39799,  8.6,106840100
2011-04-01,8.23964,8.48961,8.17234, 8.48, 73417600
2011-03-30,8.35038,8.44658, 8.2157, 8.36, 85566100
2011-03-29,8.36924,8.53278,8.31152, 8.35, 99146300
2011-03-28,8.40962,8.59244,8.36151,  8.4,133234300
2011-03-25,8.20719,8.46697,8.17833, 8.39,172505600
2011-03-24,8.18925,8.26623,8.15075, 8.17, 86316100
2011-03-23,7.97791,8.26661,7.93941, 8.18,163257500
2011-03-22,7.98961,8.03769,7.86463, 7.98, 47174100
2011-03-21,7.88386, 8.1146,7.88386, 7.98, 89232500
2011-03-18,7.92849,8.03433,7.84189, 7.89, 74603500
2011-03-17,7.88924,7.91811,7.80265, 7.87, 60868900
2011-03-16,7.86301,7.98812,7.86301, 7.94, 46732900
2011-03-15,7.96621,7.97583,7.79303, 7.87, 86853200
2011-03-14,7.96077,8.02807, 7.9127, 7.98, 43538600
2011-03-11,8.14462,8.15424,7.96192, 8.01, 90268900
2011-03-10,8.19925,8.27624,8.09339, 8.18,104636300
2011-03-09,8.22925,8.29662,8.16188, 8.21, 91259600
2011-03-08,  8.133,8.30625,8.12338, 8.21,170373400
2011-03-07,8.06962,8.13695,8.01191, 8.06,112730800
2011-03-04,7.92384,8.02962,7.89499, 8.02, 99495100
2011-03-03,7.88962,7.99546,7.86076, 7.88, 89932700
2011-03-02,7.92849,7.94773,7.82265, 7.89, 67262500
2011-03-01, 7.8454,8.09537, 7.8454, 7.98,153265400
2011-02-28,7.82114,   7.85,7.74418, 7.85, 77266900
2011-02-25,7.86809,7.86809,7.76229, 7.82, 61297500
2011-02-24,7.84076,7.88886,7.79266, 7.86, 62056100
2011-02-23,7.81114,7.87848, 7.7919, 7.84, 55724700
2011-02-22,8.05046,8.05046,7.79076, 7.81,158553300
2011-02-21,7.96457,8.08962,7.88762, 8.08, 91917200
2011-02-18,   8.03,8.11655, 7.9723, 8.03, 70236800
2011-02-17,8.18465,8.23274,7.96344, 8.05,124664200
2011-02-16,8.22925,8.23887,8.02713, 8.21,127143600
2011-02-15,8.26923,8.36538,8.23077, 8.25,110339100
2011-02-14,7.93343,8.30847,7.90458, 8.27,183682700
2011-02-11,7.84413,8.03662,7.75751, 7.95,136052300
2011-02-10,7.73531,7.88924,7.71606, 7.87,104714900
2011-02-09,7.76768,7.81575,7.67155, 7.71, 94823200
2011-02-01,7.91811,7.94697,7.82189, 7.87, 99025300
2011-01-31,7.93811,7.94773,7.81302, 7.89, 81430800
2011-01-28,7.99812,8.20024,7.81525, 7.95,136236000
2011-01-27,7.83578,8.00884,7.64349, 7.98,176152100
2011-01-26,8.16113,8.29586,8.10338, 8.19, 38212400
2011-01-25,8.08339,8.32397,8.03528, 8.17, 49167100
2011-01-24,8.07227, 8.3128,7.84136, 8.13, 74292400
2011-01-21, 7.8484,8.34854,7.81955, 8.06, 89539100
2011-01-20,8.17629,8.17629,7.82038, 7.83, 82965300
2011-01-19,8.03696,8.23884,7.91198, 8.21, 94678300
2011-01-18,8.09732,8.22234,7.96268, 8.03, 64487400
2011-01-17,8.59062, 8.6772,8.01342,  8.1,119826600
2011-01-14,8.58488,8.77737,8.51751, 8.71, 88532100
2011-01-13,8.76353,8.79239,8.56152,  8.6, 58795800
2011-01-12,8.70077,8.97958,8.55656, 8.72,135521900
2011-01-11,8.35318,8.81511,8.31468, 8.69,134731200
2011-01-10,8.66018,8.85263,8.35227, 8.41,129046600
2011-01-07,8.50191,8.84814,8.44421, 8.55,144721500
2011-01-06,8.53846,8.63462,8.35577,  8.5, 79128400
2011-01-05,8.43231,8.63422, 8.2977, 8.49,125616200
2011-01-04,7.95987,8.64325,7.92138, 8.47,188816100
2010-12-31,7.83302,7.92925,7.77528, 7.91, 64189500
2010-12-30,7.95544,7.98429,7.73418, 7.84, 94995100
2010-12-29, 8.0473,8.08576,7.85501, 7.98, 81251700
2010-12-28,8.38502,8.51964,7.98115, 8.01, 87505000
2010-12-27,8.67982,8.81454,8.35264, 8.42,143175200
2010-12-24,8.50642,8.85283,8.46792, 8.67,117959500
2010-12-23,8.60577,8.71154,8.46154,  8.5, 89606200
2010-12-22,8.78509,9.08338,8.46756, 8.66,210910600
2010-12-21,7.98182,   8.78,7.98182, 8.78,297087900
2010-12-20,8.12422,8.21075,7.89347, 7.98, 68182700
2010-12-17, 8.1281,8.14733,7.99343, 8.08, 43791800
2010-12-16,8.00418,8.27355,7.96569, 8.11,102888900
2010-12-15, 8.0877,8.10693,7.89537, 8.03, 55627200
2010-12-14,8.08038, 8.1381,8.02266, 8.09, 49447300
2010-12-13,7.88762,8.17619,7.82029, 8.08, 83437300
2010-12-10,7.85732,7.94388,7.77077, 7.79, 82011500
2010-12-09,8.10051,8.11013,7.85038, 7.86, 71464000
2010-12-08,8.32397,8.36246,8.08339, 8.17, 69806300
2010-12-07,  8.128,8.34924,8.04143, 8.33, 87090800
2010-12-06,8.18925,8.36246,8.13151, 8.17, 98234500
2010-12-03,8.02565,8.26623,7.97754, 8.17,118865100
2010-12-02,8.00813,8.09475,7.95037, 7.96, 62383600
2010-12-01,7.82339,7.91962,7.74641, 7.91, 41453400
2010-11-30,7.86809,7.98352,7.64686, 7.82, 83175800
2010-11-29,7.89848, 7.9081,7.75417, 7.86, 41433900
2010-11-26, 8.0451,8.05473,7.84301, 7.92, 67080500
2010-11-25,7.79143,8.15695,7.70486, 8.08,128442600
2010-11-24,7.67384,7.80847,7.61614, 7.77, 77014500
2010-11-23,7.70659,7.77394,7.59114, 7.62,101618800
2010-11-22,7.85693,7.90502,7.64536, 7.78,121450500
2010-11-19,7.98774,8.01661,7.69903, 7.93, 94864600
2010-11-18,7.94075, 7.9985,7.85412, 7.96, 68914300
2010-11-17,7.79303,7.95659,7.74493, 7.87, 89420300
2010-11-16,8.20594,8.21556,7.78266, 7.85,129435500
2010-11-15,8.27737,8.31587,8.08488, 8.21,115898000
2010-11-12,8.80674,8.80674, 8.1715, 8.21,211425200
2010-11-11,8.83962,8.92619,8.65686, 8.83,198330900
2010-11-10,8.94426,9.03082,8.70383,  8.8,201889800
2010-11-09,9.47674,9.56333,9.09189, 9.14,188507300
2010-11-08,9.40461,9.70271,9.40461, 9.52,162830700
2010-11-05,9.54316,9.62012,9.30266, 9.37,130233600
2010-11-04, 9.4281,9.55317,9.31266, 9.38,104870100
2010-11-03,9.23902,9.52774,9.12354, 9.47,146025600
2010-11-02,   9.28,9.48195, 9.0492, 9.28,152047700
2010-11-01,9.28923,9.52002,9.15461, 9.27,116404900
2010-10-29,9.27229,9.57046,9.25305, 9.33,116504200
2010-10-28,9.26848,9.64345,9.24925, 9.48,195819900
2010-10-27,9.04845,9.65425,9.04845, 9.26,227106700
2010-10-26,8.84728,9.34735,8.84728, 9.03,165508500
2010-10-25,8.63837,8.86924, 8.5037, 8.85,137682600
2010-10-22,8.58847,8.67503,8.46344, 8.55, 99367600
2010-10-21,8.46344,8.69426,8.35765, 8.55,161713700
2010-10-20,8.62809,8.84933, 8.2722, 8.58,283230300
2010-10-19,9.23621,9.27469,8.80326, 9.14,116303700
2010-10-18,9.13499,9.59655,9.13499, 9.26,250897000
2010-10-15,9.00716,9.23812,8.94942, 9.19,165698000
2010-10-14,9.26119,9.26119,8.95345, 9.04,186918800
2010-10-13,8.48221,9.28043,8.48221, 9.04,254309200
2010-10-12,   8.47,8.64325,8.34488, 8.47,123767000
2010-10-11,8.06731,8.64423,8.04808,  8.5,181420500
2010-10-08,7.98531,8.26431,  7.841, 8.12,165047900
2010-10-07,   8.08,   8.08,   8.08, 8.08,        0
2010-10-06,   8.08,   8.08,   8.08, 8.08,        0
2010-10-05,   8.08,   8.08,   8.08, 8.08,        0
2010-10-04,   8.08,   8.08,   8.08, 8.08,        0
2010-10-01,   8.08,   8.08,   8.08, 8.08,        0
2010-09-30,7.43552,   8.08,7.34895, 8.08,187953500
2010-09-29,7.54846,7.68309,7.49077, 7.51, 52354900
2010-09-28,7.76316,7.84011, 7.5419, 7.59, 79084000
2010-09-27,   7.81,7.89656,7.50222, 7.81,121297400
2010-09-24,   7.84,   7.84,   7.84, 7.84,        0
2010-09-23,   7.84,   7.84,   7.84, 7.84,        0
2010-09-22,   7.84,   7.84,   7.84, 7.84,        0
2010-09-21,7.78228,7.92658,7.77266, 7.84, 39196300
2010-09-20,7.77923,7.83693, 7.7023, 7.76, 45201500
2010-09-17,7.74115, 7.8854,7.73153, 7.77, 63071600
2010-09-16,7.83537,7.93151,7.67193, 7.72, 68067600
2010-09-15,7.96544, 8.0424,7.81152, 7.85, 41942500
2010-09-14,8.03769, 8.0473,7.86463, 7.98, 53724400
2010-09-13, 7.8569,8.19349,7.75111, 8.03, 76560500
2010-09-10,7.97506, 8.0424,7.73456, 7.85, 64178800
2010-09-09,8.28686,8.30609,7.94077, 7.96, 88881600
2010-09-08,8.44191,8.44191,8.14385, 8.24, 81583500
2010-09-07,8.38263,8.56549,8.38263, 8.45, 66346700
2010-09-06,8.23494,8.38886,8.17722, 8.36, 68159500
2010-09-03,8.32435,8.41096,8.09339, 8.18, 71934500
2010-09-02,8.24961,8.33615,8.18231, 8.24, 65297500
2010-09-01,8.09227,8.34244,7.98642, 8.15, 82492200
2010-08-31,8.10962,8.13848, 8.0038,  8.1, 57889700
2010-08-30,8.16962,8.21774,7.90981, 8.16, 80027200
2010-08-27,8.12962,8.22583, 8.0719, 8.12, 53358600
2010-08-26,8.18113,8.37362,  8.133, 8.21, 62155600
2010-08-25,8.48795,8.56494,8.13188, 8.18,106875800
2010-08-24,8.13498,8.57731,8.13498, 8.51,109176200
2010-08-23, 8.2951,8.40095,8.12188, 8.17, 65465800
2010-08-20,8.35847, 8.4739,8.30076, 8.32, 67059800
2010-08-19,8.43887,8.59283,8.31378, 8.41,114293800
2010-08-18,8.56587,8.64287,8.39263, 8.46, 91457100
2010-08-17,8.51342,8.67696,8.47494,  8.6, 97294700
2010-08-16,8.45382,8.60771,8.31918, 8.55,139370400
2010-08-13,  8.125,8.51923,8.03846,  8.5,172967200
2010-08-12,7.88983,8.31319,7.87059, 8.14,189783500
2010-08-11,7.44231,8.03846,7.40385,    8,212169500
2010-08-10,   7.66,   7.66,   7.66, 7.66,        0
2010-08-09,7.64075,7.74661,7.57339, 7.66, 74409700
2010-08-06,7.65188,7.71925,7.48825,  7.7, 96205300
2010-08-05,7.90174,7.98836,7.60338, 7.69,134211300
2010-08-04,7.91075,8.03586,7.69903, 7.93, 84972800
2010-08-03,8.00737,8.22873,   7.94, 7.94,100424800
2010-08-02,7.96154,8.03846,7.91346,    8, 58188500
2010-07-30,7.96039,7.99884,7.89309, 7.97, 45734400
2010-07-29,7.99923,8.05692, 7.9127, 7.98, 67214600
2010-07-28,7.75924,8.02846,7.70155, 7.99,108804900
2010-07-27,7.69307,7.91425,7.64499, 7.77, 78192200
2010-07-26,7.70037,7.73888,7.59449, 7.71, 48960900
2010-07-23,    7.7,7.78662,7.61338,  7.7, 80470700
2010-07-22, 7.4383,7.71736,7.39981, 7.65, 91691200
2010-07-21,7.49806,7.50768,7.39232, 7.45, 69405000
2010-07-20,7.46192,7.63501,7.43307, 7.51, 92666700
2010-07-19,7.25749,7.55588,7.25749, 7.45,109909500
2010-07-16,7.16647,7.42619,7.09913, 7.33, 81453100
2010-07-15,7.11463,7.46074,7.11463, 7.23,109355500
2010-07-14,7.16811, 7.3413,7.07189, 7.12, 76639900
2010-07-13,7.20887,7.24737, 7.1415, 7.18, 79139600
2010-07-12,6.98442, 7.4462,6.91708, 7.35,168183300
2010-07-09,6.80619,7.04652, 6.7389, 6.96, 71243600
2010-07-08,6.84809,6.91542,6.78076,  6.8, 36702100
2010-07-07,6.80885,6.84732,6.71268, 6.78, 27484600
2010-07-06,6.73229,6.88618,6.69382, 6.79, 51720200
2010-07-05,6.58503,6.78691,6.53696, 6.71, 57469300
2010-07-02,6.44863,6.71812,  6.439, 6.67, 74172600
2010-07-01,6.52626,6.57439,6.40112, 6.43, 32428100
2010-06-30, 6.5777, 6.6354,6.50077, 6.52, 45938900
2010-06-29,6.84975,6.87861,6.57076, 6.59, 72412600
2010-06-28,6.87886,6.90772,6.83076, 6.85, 26457400
2010-06-25,6.92811,6.93773,6.84151, 6.88, 33435700
2010-06-24, 6.9027,6.97961,6.86425, 6.97, 41855500
2010-06-23,6.98775,7.06475,6.88187, 6.93, 44503500
2010-06-22,7.00038,7.05808,6.98115, 7.01, 51679900
2010-06-21,6.85801,7.10809,6.79068, 7.06, 99555100
2010-06-18,6.82885,6.95389,6.78076,  6.8, 55118700
2010-06-17,6.89734,6.91658,6.81076, 6.83, 40968100
2010-06-16,   6.86,   6.86,   6.86, 6.86,        0
2010-06-15,   6.86,   6.86,   6.86, 6.86,        0
2010-06-14,   6.86,   6.86,   6.86, 6.86,        0
2010-06-11,6.90811,6.92735,6.83114, 6.86, 38437200
2010-06-10,6.93773,6.98585,6.86076, 6.88, 57343500
2010-06-09,6.87575,7.03923,6.78921, 7.02, 71412800
2010-06-08,6.84924,6.91658,6.79152, 6.83, 27945400
2010-06-07,6.87886,6.91735,6.83076, 6.85, 37525500
2010-06-04,6.90385,7.07692,6.88462,    7, 36471700
2010-06-03,7.01624,7.10287,   6.92, 6.92, 39877900
2010-06-02,6.85539,7.00923,6.80732, 6.99, 36434200
2010-06-01,6.90925,6.97661,6.83226, 6.89, 38793200
2010-05-31,7.12288,7.20951,   6.94, 6.94, 51457800
2010-05-28, 7.2751,7.32322,7.07301, 7.15, 47242100
2010-05-27,7.07655,7.27846,6.97078, 7.24, 71422000
2010-05-26,   7.16,7.24661,7.05414, 7.16, 47678100
2010-05-25, 7.2547,7.28357,7.10076, 7.12, 89210000
2010-05-24,7.15017,7.52548,7.15017, 7.41,146643500
2010-05-21,6.64819,7.14848,6.63857, 7.11,128210400
2010-05-20, 6.8781,7.01277,6.82038, 6.83, 48964300
2010-05-19,6.94154,7.09537,6.81656, 6.98, 70935700
2010-05-18, 6.6464,7.15619,6.56946, 7.06,111415500
2010-05-17,6.91474,6.92428,6.58092,  6.6, 64275900
2010-05-14, 6.9986,7.03674,6.93186, 6.97, 39247600
2010-05-13,   7.02,7.06763,6.93427, 7.02, 60907500
2010-05-12,6.90463,7.05722,6.83787,    7, 64152400
2010-05-11, 7.0625,7.10062,6.86234, 6.91, 65814700
2010-05-10,6.88373,7.02674,6.88373, 6.96, 56704400
2010-05-07,6.71801,6.95623,6.67036, 6.88, 66262300
2010-05-06,7.09721,7.09721,   6.84, 6.84, 63397000
2010-05-05,7.04467,7.18766,6.81589, 7.14, 88121700
2010-05-04,7.28107,7.33826,7.06188,  7.1, 72229900
2010-05-03,   7.43,   7.43,   7.43, 7.43,        0
2010-04-30, 7.3919, 7.4681,7.31569, 7.43, 50809200
2010-04-29,7.46675, 7.5049,7.39046,  7.4, 59634700
2010-04-28,7.29602,7.43907, 7.2674, 7.42, 60745400
2010-04-27,7.43532,7.43532,7.24468, 7.34, 89443200
2010-04-26,7.57288,7.60146,7.42047, 7.43, 72453200
2010-04-23,7.52187,7.59813,7.46467, 7.56, 72653900
2010-04-22,7.72063,7.72063,7.48234, 7.53, 97960800
2010-04-21,7.62515,7.76813,7.58703, 7.73,109128000
2010-04-20,7.88817,7.88817,7.44994, 7.65,142805500
2010-04-19,8.48181,8.48181,7.87188, 7.91,180916900
2010-04-16,8.64861,8.68675,8.53418, 8.62, 86982400
2010-04-15,8.71811,8.73717,8.64189, 8.68,107341600
2010-04-14,8.78953,8.79907,8.70374, 8.78, 79566000
2010-04-13,8.77232,8.85814,8.67697, 8.82, 91606400
2010-04-12,8.97018,8.99878,8.75093, 8.77,129430800
2010-04-09,8.89281,8.96906,8.87375, 8.95, 54364200
2010-04-08,8.99529,9.00482,8.86188,  8.9,109983800
2010-04-07,9.14395,9.17256,9.00093, 9.02, 92935300
2010-04-06,9.34063,9.36922,9.08328, 9.15,121323100
2010-04-05,   9.31,   9.31,   9.31, 9.31,        0
2010-04-02,9.29094,9.38623,9.23377, 9.31,127292800
2010-04-01,9.05087,9.28905,9.03182, 9.27,148227900
2010-03-31,9.05046,9.18398,9.00278, 9.06, 62379000
2010-03-30,9.10722,9.13583,9.00232, 9.05, 62712700
2010-03-29,8.88991,9.12811,8.88038, 9.09, 84559700
2010-03-26,8.80284,8.89811,8.68852, 8.86, 53531400
2010-03-25,8.96255,8.96255,8.80047, 8.81, 55587600
2010-03-24,9.00766,9.06485, 8.9314, 8.96, 63558900
2010-03-23,   9.07,   9.07,   9.07, 9.07,        0
2010-03-22, 9.1748,9.21291,9.02236, 9.07, 51517000
2010-03-19,9.13187,9.24626,9.11281, 9.17, 73279700
2010-03-18,9.01377,9.21387,8.98519, 9.09,106095700
2010-03-17,8.90466,9.01907,8.82839,    9, 55940900
2010-03-16,8.84954,8.89722,8.76371, 8.84, 30019100
2010-03-15,8.91488,8.92442,8.77186, 8.81, 43815100
2010-03-12,9.04389,9.04389,8.91047, 8.92, 43713000
2010-03-11,9.04093,9.11722,8.96463, 9.06, 48380100
2010-03-10,9.18304,9.19257,9.02093, 9.04, 69423700
2010-03-09,8.95076,9.24626, 8.8459, 9.17,136668800
2010-03-08,8.92141,9.00719,8.86422, 8.95, 49895500
2010-03-05,8.93906,9.00577,8.86282, 8.92, 56346600
2010-03-04,9.12157,9.23594,8.92141, 8.95, 86929300
2010-03-03,9.16812,9.17765,9.05376, 9.13, 79535800
2010-03-02,9.00749,9.20766,9.00749, 9.16,131501000
2010-03-01,8.99047,9.03814,8.90466,    9, 70822800
2010-02-26, 9.0472, 9.0758, 8.9614, 8.99, 67820400
2010-02-25,8.84928,9.05907,8.84928, 9.04,103274300
2010-02-24,8.66652,8.80953,8.62839,  8.8, 47976700
2010-02-23,8.83341,8.83341,8.66188,  8.7, 43217400
2010-02-22,8.85861,8.91582,8.82046, 8.83, 34771700
2010-02-19,   8.93,   8.93,   8.93, 8.93,        0
2010-02-18,   8.93,   8.93,8.87282, 8.93, 42057800
2010-02-17,   8.93,   8.93,8.87282, 8.93, 42057800
2010-02-16,   8.93,   8.93,8.87282, 8.93, 42057800
2010-02-15,   8.93,   8.93,8.87282, 8.93, 42057800
2010-02-12,   8.93,   8.93,8.87282, 8.93, 42057800
